city	country	lat	lon	PM25
Marshall, MN	United States of America	44.448423	-95.791192	6
Porirua	New Zealand	-41.1339	174.840601	6
Tezpur	India	26.652849	92.792559	6
AMETLLA DE MAR (L')	Spain	40.883944	0.799649	6
CALANDA	Spain	40.940785	-0.231502	6
Providence, RI	United States of America	42.407211	-71.382437	6
Putaruru	New Zealand	-38.048988	175.780468	6
Colorado Springs, CO	United States of America	38.833882	-104.821363	6
MAHÓN	Spain	39.88733	4.259619	6
PLASENCIA	Spain	40.042095	-6.083807	6
SANTA CRUZ DE LA PALMA	Spain	28.683989	-17.764575	6
Brisbane	Australia	-27.471011	153.023449	6
Auckland	New Zealand	-36.84846	174.763332	6
LANGDALE	Canada	49.433873	-123.479057	6
NANAIMO	Canada	49.165884	-123.940065	6
Pueblo, CO	United States of America	38.254447	-104.609141	6
PORRETTA TERME	Italy	44.155343	10.976185	6
SANT ANTONI DE PORTMANY	Spain	38.982636	1.301519	6
Cadillac, MI	United States of America	44.251953	-85.401162	6
CANDELARIA	Spain	28.355677	-16.371718	6
SEULO	Italy	39.870016	9.235615	6
MURAS	Spain	43.466394	-7.72593	6
STOCKHOLM	Sweden	59.329323	18.068581	6
Central Coast	Australia	-33.300134	151.191101	6
Carson City, NV	United States of America	39.163798	-119.767403	6
Ukiah, CA	United States of America	39.150171	-123.207783	6
NORTH VANCOUVER	Canada	49.32699	-123.07328	6
Madre de Deus, REGIÃO METROPOLITANA DE SALVADOR	Brazil	-12.97304	-38.502304	5
CUADROS	Spain	42.708742	-5.63988	5
Punta Arenas	Chile	-53.163833	-70.917068	5
Sheridan, WY	United States of America	44.797194	-106.956179	5
SKELLEFTEA	Sweden	64.750244	20.950917	5
Burlington-South Burlington, VT	United States of America	44.506328	-73.145209	5
Helena, MT	United States of America	46.588371	-112.024505	5
VEZZANO	Italy	46.080218	11.001409	5
VILLALBA DE GUARDO	Spain	42.721653	-4.822903	5
SAN PABLO DE LOS MONTES	Spain	39.541629	-4.332111	5
HALMSTAD	Sweden	56.674375	12.857788	5
TRELLEBORG	Sweden	55.376243	13.157423	5
VILLA MINOZZO	Italy	44.36487	10.466681	5
Torrington, CT	United States of America	41.800305	-73.121172	5
TOJOS (LOS)	Spain	43.154223	-4.254166	5
BUÑOL	Spain	39.420344	-0.790133	5
Anchorage, AK	United States of America	61.218056	-149.900278	5
Brainerd, MN	United States of America	46.352673	-94.202008	5
FLIN FLON	Canada	54.765769	-101.876215	5
HALIFAX	Canada	44.648862	-63.57532	5
HOPE	Canada	49.382993	-121.442475	5
SAINT-BRISSON	France	47.271968	4.090409	5
AYLESFORD	Canada	45.028156	-64.836432	5
DORSET	Canada	45.244235	-78.893889	5
ELK ISLAND	Canada	53.781261	-112.982038	5
FERME NEUVE	Canada	46.701978	-75.456654	5
GRAND FALLS - WINDSOR	Canada	48.927669	-55.657502	5
LA DORE	Canada	48.713647	-72.649283	5
LA PATRIE	Canada	45.401858	-71.249643	5
LA PECHE	Canada	45.68621	-75.992255	5
NORTH BAY	Canada	46.309115	-79.46082	5
NOTRE-DAME-DU-ROSAIRE	Canada	46.825481	-70.392222	5
PETAWAWA	Canada	45.898263	-77.282877	5
SAINT-FAUSTIN-LAC-CARRE	Canada	46.110407	-74.482001	5
SENNETERRE	Canada	48.390597	-77.241167	5
ST. JOHN'S	Canada	47.560541	-52.712831	5
STUKELY-SUD	Canada	45.316943	-72.415128	5
WEST VANCOUVER	Canada	49.334897	-123.166785	5
Gladstone	Australia	-40.96022	148.010022	5
Lower Hutt	New Zealand	-41.209165	174.908056	5
Upper Hutt	New Zealand	-41.124433	175.070783	5
Wainuiomata	New Zealand	-41.263362	174.947905	5
Fargo, ND-MN	United States of America	46.877186	-96.789803	5
Turangi	New Zealand	-38.989871	175.808748	5
Campisábalos	Spain	41.26753	-3.144715	5
REALEJOS (LOS)	Spain	28.385473	-16.584196	5
ZARRA	Spain	39.091531	-1.074778	5
Salinas, CA	United States of America	36.677737	-121.655501	5
Bremerton-Silverdale, WA	United States of America	47.571551	-122.638824	5
YSTAD	Sweden	55.429505	13.820031	5
Raahe	Finland	64.684633	24.479019	5
Redding, CA	United States of America	40.58654	-122.391675	5
Växjö	Sweden	56.879004	14.805852	5
PEÑAUSENDE	Spain	41.283792	-5.867637	5
Bismarck, ND	United States of America	46.808327	-100.783739	5
Laconia, NH	United States of America	43.527855	-71.470351	5
Watertown, SD	United States of America	44.899409	-97.115073	5
ARRECIFE	Spain	28.965169	-13.555036	4
Kapaa, HI	United States of America	22.088139	-159.337982	4
LE TAMPON	France	45.701695	3.127586	4
ROISEY	France	45.388011	4.67193	4
UPPSALA	Sweden	59.858564	17.638927	4
VITORIA-GASTEIZ	Spain	42.859166	-2.681792	4
Gillette, WY	United States of America	44.291092	-105.502221	4
Umeå	Sweden	63.825847	20.263035	4
Honolulu, HI	United States of America	21.306944	-157.858333	4
MORELLA	Spain	40.618139	-0.101549	4
Clearlake, CA	United States of America	38.958231	-122.626373	4
Dickinson, ND	United States of America	46.879176	-102.789624	4
Mace Head	Ireland	53.324722	-9.903333	4
THOMSON	Canada	45.720398	-63.762237	4
SAINT-JOSEPH	France	49.528928	-1.519935	4
Not in a City,Burke,ND	United States of America	40.871186	-73.85364	4
CAROLINE	Canada	52.093932	-114.740442	4
FREDERICTON	Canada	45.963589	-66.643115	4
LAC-EDOUARD	Canada	47.66173	-72.271136	4
ST-HILAIRE-DE-DORSET	Canada	45.865231	-70.857041	4
POWELL RIVER	Canada	49.835235	-124.524706	4
HAFNARFJORDUR	Iceland	64.029105	-21.968463	4
Battlement Mesa,Garfield,CO	United States of America	39.441367	-108.025074	4
NOIA	Spain	42.784276	-8.888289	4
CERESOLE REALE	Italy	45.432177	7.234307	4
Farmington, NM	United States of America	36.728058	-108.218686	4
Pueyo de Araguás (El)	Spain	42.472805	0.161642	4
Cheyenne, WY	United States of America	41.139981	-104.820246	4
AUCLAIR	Canada	47.728469	-68.644387	3
NORMAN WELLS	Canada	65.281494	-126.828652	3
Te Anau	New Zealand	-45.414451	167.718053	3
KIRUNA	Sweden	67.8558	20.225282	2
Muonio	Finland	67.955287	23.684092	2
Wenden, AZ	United States of America	33.82253	-113.541594	2
Sinclair,Carbon,WY	United States of America	41.774959	-107.113103	2																					
